search_terms,additional_data,merchant_name
"[""truly""]","{""latitude"": ""38.315898"", ""store_id"": ""9d3b0585-9558-404f-a2ae-6334b14b0333"", ""longitude"": ""-77.4730611""}",Uber Eats - 7-Eleven (340 Amaret Street)
"[""truly""]","{""latitude"": ""33.2340062"", ""store_id"": ""b4c2377c-b712-5eaa-ae48-0bf16c005e4e"", ""longitude"": ""-96.9651713""}",Uber Eats - 7-Eleven (1601 Main St)
"[""truly""]","{""latitude"": ""25.7708309"", ""store_id"": ""fbc80b3a-dc66-451f-9131-93320ea40ac4"", ""longitude"": ""-80.2808731""}",Uber Eats - Colon Liquor Store
"[""truly""]","{""latitude"": ""37.7554565"", ""store_id"": ""8a8a91bf-9023-50b4-a7e1-c04842014aa3"", ""longitude"": ""-122.1610232""}",Uber Eats - Harry's Liquor
"[""truly""]","{""latitude"": ""37.24941"", ""store_id"": ""7adac71e-0824-5e36-89c9-c943246f3d29"", ""longitude"": ""-121.85735""}","Uber Eats - Lucky California Beer, Wine & Spirits (844 BLOSSOM HILL RD)"
"[""truly""]","{""latitude"": ""38.9036311"", ""store_id"": ""8104e74f-7e0d-414c-a54e-81f9b8b36792"", ""longitude"": ""-77.044122""}",Uber Eats - Barmy Wine & Liquor (1912 L St Nw)
"[""truly""]","{""latitude"": ""33.9692151"", ""store_id"": ""a132385e-7524-5ee6-8891-4163f0661789"", ""longitude"": ""-118.0971423""}",Uber Eats - 7-Eleven (9349 SLAUSON)
"[""truly""]","{""latitude"": ""32.8008808"", ""store_id"": ""b445edf8-9a4c-4b41-b88a-74f83a1dea7f"", ""longitude"": ""-96.946505""}",Uber Eats - 7-Eleven (100 East Shady Grove)
"[""truly""]","{""latitude"": ""29.6644595"", ""store_id"": ""4204f6d2-bbd5-406d-bccb-d32940b54d47"", ""longitude"": ""-95.0457757""}",Uber Eats - 7-Eleven (2601 W Main St)
"[""truly""]","{""latitude"": ""38.6766773"", ""store_id"": ""ee079794-2813-4e9f-8031-d6f9f55397e2"", ""longitude"": ""-90.2511028""}",Uber Eats - Walgreens (3720 N Kingshighway Blvd)
"[""truly""]","{""latitude"": ""27.9885773"", ""store_id"": ""9fdb184d-02b9-4b07-8670-73f5dceb3a59"", ""longitude"": ""-82.1223618""}",Uber Eats - 7-Eleven (2401 James Redman Pkwy)
"[""truly""]","{""latitude"": ""37.34343"", ""store_id"": ""1f325ca0-b120-5273-ba40-41cc2fb3a930"", ""longitude"": ""-120.61599""}",Uber Eats - ampm (1615 BELL DR)
"[""truly""]","{""latitude"": ""28.8427023"", ""store_id"": ""aecdeddf-ec9c-56b7-ad54-d3eb65696529"", ""longitude"": ""-96.9994976""}",Uber Eats - Spec's (Victoria)
"[""truly""]","{""latitude"": ""26.9682809"", ""store_id"": ""31ea2a6e-8a64-5ded-bb5f-708b400b5ede"", ""longitude"": ""-82.0787416""}",Uber Eats - ABC Fine Wine & Spirits (Charlotte Harbor)
"[""truly""]","{""latitude"": ""38.16582"", ""store_id"": ""4089b5e8-0a95-5957-a9a4-6551aae9168d"", ""longitude"": ""-85.6010896""}",Uber Eats - Speedway (5510 Bardstown Road)
"[""truly""]","{""latitude"": ""38.37316"", ""store_id"": ""46bcd206-3495-43c3-96c3-ed32281fe063"", ""longitude"": ""-76.44298""}",Uber Eats - Walgreens (11745 Rousby Hall Rd)
"[""truly""]","{""latitude"": ""36.6167801"", ""store_id"": ""aeb60987-6a91-5043-95bb-97ad4c7bb9dd"", ""longitude"": ""-121.9041704""}",Uber Eats - Clay's Liquor 2
"[""truly""]","{""latitude"": ""33.1527703"", ""store_id"": ""76b0bf17-0465-5259-83ff-bdd0ad3770b3"", ""longitude"": ""-96.7164863""}","Uber Eats - Craft Brews - Beer, Wine & Cigars"
"[""truly""]","{""latitude"": ""41.6362765"", ""store_id"": ""b9e24b33-013d-5303-81f2-decba738be50"", ""longitude"": ""-70.960955""}",Uber Eats - Shaw's (15 State Rd)
"[""truly""]","{""latitude"": ""25.9522864"", ""store_id"": ""bed2ac51-de8d-4521-9685-f478857eaad5"", ""longitude"": ""-81.7242791""}",Uber Eats - 7-Eleven (600 Bald Eagle Dr)
"[""truly""]","{""latitude"": ""41.807238"", ""store_id"": ""7a98def0-0c42-584c-ac26-25eda8b4c9dc"", ""longitude"": ""-88.3491986""}",Uber Eats - Speedway (15 South Randall Road)
"[""truly""]","{""latitude"": ""35.6354706"", ""store_id"": ""97a34bbb-15cc-5e28-85fb-bab0c47daa10"", ""longitude"": ""-80.5166336""}",Uber Eats - Speedway (3410 South Main St.)
"[""truly""]","{""latitude"": ""25.8590766"", ""store_id"": ""58c543dd-d06c-5a54-a5cc-000cb2a4d430"", ""longitude"": ""-80.2749873""}",Uber Eats - Sedano's (4040 East 4th Ave)
"[""truly""]","{""latitude"": ""33.9248266"", ""store_id"": ""d9f226f9-3b79-4164-89e9-1084f93afab0"", ""longitude"": ""-117.9465055""}",Uber Eats - MY LIQUOR JR MART
"[""truly""]","{""latitude"": ""34.051662"", ""store_id"": ""84c6bc9d-4704-4d1c-955e-8e00ae94cc38"", ""longitude"": ""-117.3096358""}",Uber Eats - 7-Eleven (1035 S Mt Vernon Ave)
"[""truly""]","{""latitude"": ""35.6278726"", ""store_id"": ""41443325-fd5d-4218-bc32-b09da7e1465f"", ""longitude"": ""-87.0292537""}",Uber Eats - Walgreens (805 Nashville Hwy)
"[""truly""]","{""latitude"": ""45.0284695"", ""store_id"": ""e1369d83-0f5f-40a5-8256-32ca6770c2ee"", ""longitude"": ""-93.0172749""}",Uber Eats - Walgreens (2920 White Bear Ave N)
"[""truly""]","{""latitude"": ""32.60449"", ""store_id"": ""4117b335-96bc-4500-af2e-aa812cec96d2"", ""longitude"": ""-117.08842""}",Uber Eats - ampm (800 Palomar Street)
"[""truly""]","{""latitude"": ""45.4472339"", ""store_id"": ""c850a88e-b19e-5f4a-9243-5cc6527e5182"", ""longitude"": ""-122.6182423""}",Uber Eats - Safeway (4320 SE King Rd)
"[""truly""]","{""latitude"": ""37.2528578"", ""store_id"": ""c98ec13b-8b91-5673-be10-ba5c8a5bdc80"", ""longitude"": ""-121.9081788""}",Uber Eats - Safeway (1663 Branham Ln)
"[""truly""]","{""latitude"": ""28.577126"", ""store_id"": ""113a5b73-c201-4adc-a723-80ca17b8baa4"", ""longitude"": ""-81.4894278""}",Uber Eats - ORLANDO LIQUOR STORE
"[""truly""]","{""latitude"": ""39.060645"", ""store_id"": ""4fbf4eec-e064-5e09-a778-0509672c40c7"", ""longitude"": ""-94.474594""}",Uber Eats - Conoco
"[""truly""]","{""latitude"": ""42.6898481"", ""store_id"": ""3d323c05-db75-5c37-b596-6ce1e53b911d"", ""longitude"": ""-71.1502878""}",Uber Eats - America's Food Basket (69 Winthrop Ave)
"[""truly""]","{""latitude"": ""45.497135"", ""store_id"": ""34998c2b-7c10-56ea-825f-4c6314a07990"", ""longitude"": ""-122.6215588""}",Uber Eats - Safeway (3930 SE Powell Blvd)
"[""truly""]","{""latitude"": ""39.251478"", ""store_id"": ""eb9efda1-e2f3-54f5-9b93-2ca4e07e0b1e"", ""longitude"": ""-84.6033864""}","Uber Eats - Meijer Beer, Wine & Spirits (3711 Stonecreek Blvd)"
"[""truly""]","{""latitude"": ""37.68925"", ""store_id"": ""06701c0a-7ef3-45d3-bf3a-7ae9a7fcea86"", ""longitude"": ""-122.06262""}",Uber Eats - ampm (22141 CENTER ST)
"[""truly""]","{""latitude"": ""35.1716083"", ""store_id"": ""8027ff23-20df-583f-a023-7404821c8285"", ""longitude"": ""-80.8477741""}",Uber Eats - Total Wine & More (Park Towne Village)
"[""truly""]","{""latitude"": ""33.8929759"", ""store_id"": ""c9d549d3-bf1d-5ec8-95f3-9b6d16e37489"", ""longitude"": ""-117.775663""}",Uber Eats - Vons (20445 Yorba Linda Blvd)
"[""truly""]","{""latitude"": ""32.8301623"", ""store_id"": ""10a351cf-f6aa-5a06-8ee1-07bf57956659"", ""longitude"": ""-117.2048613""}",Uber Eats - Vons (4725 Clairemont Dr)
"[""truly""]","{""latitude"": ""37.9988569"", ""store_id"": ""3bde3427-e495-5363-815f-a2a17578dc6e"", ""longitude"": ""-121.8466108""}",Uber Eats - Grocery Outlet (Buchanan)
"[""truly""]","{""latitude"": ""33.58686"", ""store_id"": ""4a2ebc71-5239-5e5d-b963-f5a65fd8112f"", ""longitude"": ""-84.4696739""}",Uber Eats - Stone Gate Bottleshop
"[""truly""]","{""latitude"": ""33.750851"", ""store_id"": ""ba41255a-d9da-5177-9271-87fba1ac70eb"", ""longitude"": ""-84.7289646""}",Uber Eats - Korner Package Store
"[""truly""]","{""latitude"": ""37.1103291"", ""store_id"": ""4e750c46-4903-5f5c-bee2-ecac57caa7fb"", ""longitude"": ""-121.6408233""}",Uber Eats - 7-Eleven (15865 MONTEREY RD)
"[""truly""]","{""latitude"": ""26.6123002"", ""store_id"": ""31c0efab-5e7c-4b82-ae21-3651ee9b0ecb"", ""longitude"": ""-81.7845766""}",Uber Eats - 7-Eleven (10520 Colonial Blvd)
"[""truly""]","{""latitude"": ""37.5172895"", ""store_id"": ""75a132b5-c559-5522-a503-40291c44937c"", ""longitude"": ""-120.8477179""}",Uber Eats - Circle D Liquor
"[""truly""]","{""latitude"": ""31.7781663"", ""store_id"": ""20875a35-d4cf-43c8-9f00-08b6e2e66ff7"", ""longitude"": ""-106.5036904""}",Uber Eats - Walgreens (2800 N Mesa St)
"[""truly""]","{""latitude"": ""34.095489"", ""store_id"": ""afe928a4-99db-5672-adb8-fd70496139b2"", ""longitude"": ""-118.302569""}",Uber Eats - The Liquor Fountain (Fountain Ave)
"[""truly""]","{""latitude"": ""32.8444934"", ""store_id"": ""caae87be-0ffb-59fb-aa7a-6dcb63743a52"", ""longitude"": ""-96.822245""}",Uber Eats - Tom Thumb Beer & Wine (7117 Inwood Rd)
"[""truly""]","{""latitude"": ""38.8970019"", ""store_id"": ""e0841d57-d514-58f2-9c6d-3d0067ba591b"", ""longitude"": ""-77.1392945""}",Uber Eats - Safeway Beer & Wine (2500 N Harrison St)
"[""truly""]","{""latitude"": ""25.7642424"", ""store_id"": ""3b748d86-a597-4a92-94d4-df82f69a9498"", ""longitude"": ""-80.2606144""}",Uber Eats - 7-Eleven (3960 Sw 8Th Street)
"[""truly""]","{""latitude"": ""38.0461912"", ""store_id"": ""cd6184e0-31e3-5885-bcf9-fbabcb93534c"", ""longitude"": ""-84.4530438""}",Uber Eats - Eastland Liquor
"[""truly""]","{""latitude"": ""36.0871778"", ""store_id"": ""3d20729f-02a3-57f3-80fb-de987c32116f"", ""longitude"": ""-80.2883876""}",Uber Eats - Total Wine & More (Winston Salem NC)
"[""truly""]","{""latitude"": ""34.1458312"", ""store_id"": ""91114aca-6ff8-49eb-bff1-66842c45e8d9"", ""longitude"": ""-118.1082694""}",Uber Eats - Liquor Mart
"[""truly""]","{""latitude"": ""26.9335863"", ""store_id"": ""20001237-8dca-5f2d-9405-b925ed6a5754"", ""longitude"": ""-80.1257422""}",Uber Eats - Walgreens Alcohol
"[""truly""]","{""latitude"": ""26.13031"", ""store_id"": ""7a2cd064-c1ea-4c57-aeb5-bf561a1f5431"", ""longitude"": ""-81.8014""}",Uber Eats - 7-Eleven (1353 3Rd St South)
"[""truly""]","{""latitude"": ""44.9716584"", ""store_id"": ""00b03ea0-9560-42b0-b299-dfd929ba3511"", ""longitude"": ""-93.502544""}",Uber Eats - Walgreens (1055 Wayzata Blvd E)
"[""truly""]","{""latitude"": ""45.5147686"", ""store_id"": ""c0824dae-17c3-568a-9cc2-114b5c058719"", ""longitude"": ""-122.9035655""}",Uber Eats - Albertsons Beer & Wine (7500 SW Baseline Rd)
"[""truly""]","{""latitude"": ""36.65897"", ""store_id"": ""740dd674-ce85-553c-af64-26d79b7ff5d2"", ""longitude"": ""-121.66031""}","Uber Eats - Lucky California Beer, Wine & Spirits (1150 S MAIN ST)"
"[""truly""]","{""latitude"": ""30.1436"", ""store_id"": ""3cf376e6-4e60-5d1c-bed2-b2efe34727fe"", ""longitude"": ""-96.39478""}",Uber Eats - Spec's (Brenham)
"[""truly""]","{""latitude"": ""32.1414747"", ""store_id"": ""ddcf8e6c-5bec-5759-afa1-8cdd8ccc1a9f"", ""longitude"": ""-110.9015609""}",Uber Eats - QuikMart (E Benson Highway)
"[""truly""]","{""latitude"": ""26.6822308"", ""store_id"": ""40cbfbd9-d51d-5e1a-a3dc-6c78bdb2379a"", ""longitude"": ""-80.246066""}",Uber Eats - ABC Fine Wine & Spirits (Royal Palm Beach)
"[""truly""]","{""latitude"": ""37.61035"", ""store_id"": ""9efd36bb-74f9-50ea-ae42-27c01f65681a"", ""longitude"": ""-120.96838""}",Uber Eats - Grocery Outlet (Ceres)
"[""truly""]","{""latitude"": ""41.9400066"", ""store_id"": ""174b1b17-16fd-522f-8b6e-1d30738c5bab"", ""longitude"": ""-87.7427184""}",Uber Eats - Tony's Fresh Market (Belmont & Central)
"[""truly""]","{""latitude"": ""32.8261123"", ""store_id"": ""ff18a5c5-adcc-41b6-8555-715acb4e3863"", ""longitude"": ""-96.7108494""}",Uber Eats - 7-Eleven (8902 Garland Rd)
"[""truly""]","{""latitude"": ""35.116344"", ""store_id"": ""8ab40864-4ff5-4ab9-87af-1667b318a15d"", ""longitude"": ""-89.9062807""}",Uber Eats - Walgreens (4680 Poplar Ave)
"[""truly""]","{""latitude"": ""39.7164154"", ""store_id"": ""74bbe580-52ff-550c-ac04-b4190bef8c84"", ""longitude"": ""-75.0208296""}",Uber Eats - Super Buy Rite (Williamstown)
"[""truly""]","{""latitude"": ""30.18543505824104"", ""store_id"": ""4cd154c1-76be-58ef-90ae-e5aa0fa9343c"", ""longitude"": ""-81.60870784198798""}",Uber Eats - Liquor Masters
"[""truly""]","{""latitude"": ""40.78836"", ""store_id"": ""3926dda3-9718-5f72-8e97-9f11d5598c7d"", ""longitude"": ""-73.97104""}",Uber Eats - Lalu Deli Grocery
"[""truly""]","{""latitude"": ""33.8972933"", ""store_id"": ""4f157f0a-0707-5534-b2e7-333f95cd8a32"", ""longitude"": ""-118.0076299""}",Uber Eats - Albertsons (15200 Rosecrans Ave)
"[""truly""]","{""latitude"": ""40.708223163829516"", ""store_id"": ""b358b0cf-39d8-40fb-9491-7968d2dc2308"", ""longitude"": ""-73.92016259814287""}",Uber Eats - Starr Wines
"[""truly""]","{""latitude"": ""30.5203851"", ""store_id"": ""960bb08d-7b0e-4495-a400-97f34e73ee09"", ""longitude"": ""-97.8291788""}",Uber Eats - 7-Eleven (1000 N Bell Blvd)
"[""truly""]","{""latitude"": ""36.3278344"", ""store_id"": ""d925f644-c7b1-4d88-98d8-24e5f13e33d7"", ""longitude"": ""-119.6546334""}",Uber Eats - 7-Eleven (395 N 11Th Ave)
"[""truly""]","{""latitude"": ""28.2609905"", ""store_id"": ""f3ad367b-39ab-4479-870b-de3a52e987de"", ""longitude"": ""-81.4369734""}",Uber Eats - 7-Eleven (1600 Pleasant Hill Rd)
"[""truly""]","{""latitude"": ""32.6054252"", ""store_id"": ""b172eb93-7db3-46be-a33e-6d0de15f7f68"", ""longitude"": ""-117.0391018""}",Uber Eats - 7-Eleven (1475 Melrose)
"[""truly""]","{""latitude"": ""38.94253"", ""store_id"": ""f3876853-2216-5bfd-a0ba-3b18ba716996"", ""longitude"": ""-121.09219""}","Uber Eats - Safeway Beer, Wine & Spirits (2550 Bell Rd)"
"[""truly""]","{""latitude"": ""27.7676989"", ""store_id"": ""f5bd8b6a-1013-45a2-a85a-792130a24bcf"", ""longitude"": ""-80.5114981""}",Uber Eats - 7-Eleven (9020 County Rd 512)
"[""truly""]","{""latitude"": ""42.2681548"", ""store_id"": ""2b588a29-92ee-5385-88f2-ee0fe985f70b"", ""longitude"": ""-71.1705854""}",Uber Eats - Townline Liquor
"[""truly""]","{""latitude"": ""40.39503"", ""store_id"": ""f9ed46da-a4b7-55d0-82f4-6a89d59e307f"", ""longitude"": ""-84.1635""}",Uber Eats - Speedway (607 E Main St)
"[""truly""]","{""latitude"": ""34.110618"", ""store_id"": ""11eeb5f2-019c-54f9-9ec9-36283e2e5e17"", ""longitude"": ""-117.7580205""}",Uber Eats - REBEL Convenience Stores (2510 Foothill Blvd.)
"[""truly""]","{""latitude"": ""34.5574142"", ""store_id"": ""3b9e30a1-8ba6-5d7f-a972-b399539970eb"", ""longitude"": ""-118.135451""}",Uber Eats - Anna Verde Market
"[""truly""]","{""latitude"": ""34.2119241"", ""store_id"": ""5eced70a-d46f-4b16-b076-03be9826eed7"", ""longitude"": ""-119.0253223""}",Uber Eats - Village Commons Liquor
"[""truly""]","{""latitude"": ""31.8768593"", ""store_id"": ""fd0d50ab-36db-50b1-8951-1833aa7f62d9"", ""longitude"": ""-102.3282686""}",Uber Eats - Delek (4601 Oakwood)
"[""truly""]","{""latitude"": ""28.0323653"", ""store_id"": ""8fd2a107-5b25-49c2-907c-ec88d636e122"", ""longitude"": ""-82.3729766""}",Uber Eats - 7-Eleven (7301 Temple Terrace Hwy)
"[""truly""]","{""latitude"": ""39.35222"", ""store_id"": ""b902d792-3714-5101-a3fe-b792cfcd2319"", ""longitude"": ""-84.55825""}",Uber Eats - Walgreens Alcohol
"[""truly""]","{""latitude"": ""38.8476615"", ""store_id"": ""f13fac98-6ea1-5981-9907-3df531e23c00"", ""longitude"": ""-76.9712839""}",Uber Eats - Shipley Liquors
"[""truly""]","{""latitude"": ""44.9250289"", ""store_id"": ""42205ec2-d959-47e7-b28a-03400ee3aee0"", ""longitude"": ""-92.958925""}",Uber Eats - Walgreens (1615 Queens Dr)
"[""truly""]","{""latitude"": ""33.0566826"", ""store_id"": ""c28e0083-dcf1-4099-bbaa-620609196d96"", ""longitude"": ""-96.6954978""}",Uber Eats - 7-Eleven (100 W. Springcreek Pkwy)
"[""truly""]","{""latitude"": ""28.5505188"", ""store_id"": ""ec46890c-39c6-4269-8391-77d4ff67eded"", ""longitude"": ""-81.5869726""}",Uber Eats - 7-Eleven (13698 W Colonial Drive)
"[""truly""]","{""latitude"": ""37.0701053"", ""store_id"": ""cde348cf-7235-574e-896d-6ce969c21e69"", ""longitude"": ""-76.4717347""}",Uber Eats - 7-Eleven (11504 JEFFERSON AVE)
"[""truly""]","{""latitude"": ""35.8152784"", ""store_id"": ""ad185c07-88fd-4b43-9d58-0f65a9a95f99"", ""longitude"": ""-80.8761732""}",Uber Eats - 7-Eleven (234 Turnersburg Hwy)
"[""truly""]","{""latitude"": ""27.8414546"", ""store_id"": ""e94d4e0f-3054-4793-8b99-1c651f2d8572"", ""longitude"": ""-82.7627721""}",Uber Eats - 7-Eleven (7612 Starkey)
"[""truly""]","{""latitude"": ""40.9743619"", ""store_id"": ""b042b060-fb3e-4de5-82c5-bb59aaede066"", ""longitude"": ""-73.8616269""}",Uber Eats - HB Liquors
"[""truly""]","{""latitude"": ""39.61135"", ""store_id"": ""7596ac03-acb1-5073-8524-75ce11002e70"", ""longitude"": ""-105.15012""}",Uber Eats - Bevy's Liquor World - Littleton
"[""truly""]","{""latitude"": ""30.5732701"", ""store_id"": ""014657df-00cd-56e8-83b0-a7c5f59f76e4"", ""longitude"": ""-97.4103036""}",Uber Eats - Kings Liquor
"[""truly""]","{""latitude"": ""41.7869494"", ""store_id"": ""20ad782a-e88d-5617-a7e9-d6bd396bb6fe"", ""longitude"": ""-88.0753608""}","Uber Eats - Jewel-Osco Beer, Wine & Spirits (1156 Maple Ave)"
"[""truly""]","{""latitude"": ""28.6569219"", ""store_id"": ""40cb09da-6f7a-5a2b-ab62-0862cd8583ca"", ""longitude"": ""-81.2379584""}",Uber Eats - ABC Fine Wine & Spirits (Oviedo)
"[""truly""]","{""latitude"": ""30.3621622"", ""store_id"": ""697e806c-7cea-449c-b2a6-d74410e291be"", ""longitude"": ""-97.6970406""}",Uber Eats - Walgreens (9307 N Lamar Blvd)
"[""truly""]","{""latitude"": ""38.654024"", ""store_id"": ""7949c56f-3c20-5fa3-ad70-f2354071fe01"", ""longitude"": ""-121.2910973""}",Uber Eats - Raley's (4840 San Juan Ave.)
"[""truly""]","{""latitude"": ""32.8213915"", ""store_id"": ""1cdaa895-ec66-4c79-ac7f-cddc9b7fd6f0"", ""longitude"": ""-117.101574""}",Uber Eats - Rite Aid (10631 Tierrasanta Blvd)
"[""truly""]","{""latitude"": ""33.4549749"", ""store_id"": ""4fe8b939-cc56-592e-9f9f-c4abfc6b7236"", ""longitude"": ""-88.8106647""}",Uber Eats - A Package Store
"[""truly""]","{""latitude"": ""37.2648589"", ""store_id"": ""ca99bbe8-138b-472d-acd6-580a191abaad"", ""longitude"": ""-121.8652288""}",Uber Eats - 7-Eleven (4630 Pearl Ave)
"[""truly""]","{""latitude"": ""40.97159"", ""store_id"": ""334a1362-d99e-5871-a5ad-3433b000f9ca"", ""longitude"": ""-90.38068""}",Uber Eats - Hy-Vee Grocery (1975 National Boulevard)
"[""truly""]","{""latitude"": ""38.1116565"", ""store_id"": ""a0b04260-a64f-5063-8eeb-b6ba0d68fade"", ""longitude"": ""-85.8616695""}","Uber Eats - Meijer Beer, Wine & Spirits (9905 Dixie Hwy)"
"[""truly""]","{""latitude"": ""39.61629"", ""store_id"": ""bc33f8a3-0ea5-4a2f-84fe-978f2929d7ef"", ""longitude"": ""-86.35621""}",Uber Eats - Walgreens (115 Fields St)
"[""truly""]","{""latitude"": ""33.9233761"", ""store_id"": ""e154be7c-cb35-5603-b2d0-eb302ac7d37c"", ""longitude"": ""-118.3615744""}",Uber Eats - 7-Eleven (4800 120TH ST)
"[""truly""]","{""latitude"": ""28.2313343"", ""store_id"": ""6dc95d46-c67f-4304-90c9-fc5df1154bf1"", ""longitude"": ""-80.6994437""}",Uber Eats - 7-Eleven (7798 N Wickham Rd)
"[""truly""]","{""latitude"": ""38.9117893"", ""store_id"": ""45602aad-96f1-5dc3-876c-9260c5a4daba"", ""longitude"": ""-92.3337086""}",Uber Eats - Hy-Vee Grocery (405 E Nifong Blvd)
"[""truly""]","{""latitude"": ""32.7920959"", ""store_id"": ""251c84b6-900c-45d4-8b06-3271696b3581"", ""longitude"": ""-117.0031689""}",Uber Eats - PARKWAY MARKET
"[""truly""]","{""latitude"": ""37.5207146"", ""store_id"": ""bb54c2a1-6d63-5dfc-88ca-2c64032e18d5"", ""longitude"": ""-122.3376271""}","Uber Eats - Safeway Beer, Wine & Spirits (100 De Anza Blvd)"
"[""truly""]","{""latitude"": ""40.7213279"", ""store_id"": ""fe9f280e-30da-521d-a12c-470332f6d169"", ""longitude"": ""-73.9807549""}",Uber Eats - Mashbill Wine & Spirits
"[""truly""]","{""latitude"": ""39.8102014"", ""store_id"": ""86b07df3-48bb-4b5d-a704-96688ad45cde"", ""longitude"": ""-86.2104741""}",Uber Eats - Walgreens (3003 Kessler Blvd North Dr)
"[""truly""]","{""latitude"": ""29.6913883"", ""store_id"": ""f1990c35-438d-4545-90e7-e434c2dea61a"", ""longitude"": ""-95.1824948""}",Uber Eats - Walgreens (2204 Southmore Ave)
"[""truly""]","{""latitude"": ""37.2599384"", ""store_id"": ""6987b452-f5bf-5b2b-9ff6-81432b4b6ddf"", ""longitude"": ""-121.8748524""}","Uber Eats - Safeway Beer, Wine & Spirits (4950 Almaden Expy)"
"[""truly""]","{""latitude"": ""26.2244873"", ""store_id"": ""3456dd3d-fdb4-45ef-8fe2-f583e41fd083"", ""longitude"": ""-98.2831806""}",Uber Eats - Stripes (2401 E Griffin Parkway)
"[""truly""]","{""latitude"": ""37.3014241"", ""store_id"": ""6fc46596-af14-5af5-a056-a4830766b4b3"", ""longitude"": ""-121.8226941""}",Uber Eats - Saucey (1053 E Capitol Expy)
"[""truly""]","{""latitude"": ""41.40079"", ""store_id"": ""0b74b276-8c95-58e8-b2d8-f93f1c6d2904"", ""longitude"": ""-81.99116""}",Uber Eats - Walgreens Alcohol
"[""truly""]","{""latitude"": ""40.8589731"", ""store_id"": ""d0385fe7-5838-5cde-8494-2e7c3f626975"", ""longitude"": ""-81.4823886""}",Uber Eats - Buehler's Fresh Foods (Canton)
"[""truly""]","{""latitude"": ""42.309654"", ""store_id"": ""5702dd94-d698-5f2d-8560-9f73aed4cb53"", ""longitude"": ""-71.2207681""}",Uber Eats - Allstar Liquor (Newton)
"[""truly""]","{""latitude"": ""38.9117036"", ""store_id"": ""ef885d66-7c79-58cc-8c54-6288192f2fc3"", ""longitude"": ""-120.0056015""}",Uber Eats - Raley's (1040 Emerald Bay Rd.)
"[""truly""]","{""latitude"": ""26.8812357"", ""store_id"": ""b53801f4-9c57-489a-819e-fec4ffcd5ecb"", ""longitude"": ""-80.0572849""}",Uber Eats - JUNO BEACH LIQUORS
